Country Name,Country Code,Series Name,Series Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Germany,DEU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.57653E+12,1.59056E+12,1.57677E+12,1.65481E+12,1.7102E+12,1.76165E+12,1.83477E+12,1.86061E+12,1.87046E+12,1.86308E+12,1.89237E+12,1.94579E+12,1.99109E+12,2.03663E+12,2.06519E+12,2.14175E+12,2.2252E+12,2.34214E+12,2.46178E+12,2.50912E+12,2.48461E+12,2.54404E+12,2.58333E+12,2.60414E+12,2.65081E+12,2.7042E+12,2.75523E+12,2.83548E+12,2.88316E+12,2.87745E+12,2.85731E+12,2.89088E+12,2.91203E+12,3.02317E+12,3.11315E+12,3.14304E+12,2.96408E+12,3.08797E+12,3.20918E+12,3.22261E+12,3.23671E+12,3.30823E+12,3.35759E+12,3.43246E+12,3.52446E+12,3.55904E+12,3.59665E+12,3.46369E+12,3.55468E+12,..
Germany,DEU,Land area (sq. km),AG.LND.TOTL.K2,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349130,349120,349110,349100,349090,349050,349020,348980,348950,348900,348860,348810,348770,348760,348720,348670,348630,348610,348570,348560,348540,348880,348900,348860,349360,349370,349380,349390,349390,..,..
Germany,DEU,"Population, total",SP.POP.TOTL,78936666,78967433,78673554,78336950,78159814,78091820,78126350,78288576,78407907,78333366,78128282,77858685,77684873,77720436,77839920,78144619,78751283,79433029,80013896,80624598,81156363,81438348,81678051,81914831,82034771,82047195,82100243,82211508,82349925,82488495,82534176,82516260,82469422,82376451,82266372,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83160871,83196078,..
Ghana,GHA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10847914902,11591270097,10150286400,9791962734,10014642468,10863477114,10590267029,10640220889,10267486828,9556601934,9120463707,9909162141,10413698752,10955123683,11480410786,12126547679,12743288457,13167489322,13862973249,14400776079,15099213798,15597487814,16238921862,16986311933,17699118298,18531046023,19346411460,20062228700,20864717873,21803630086,22937418879,24221914334,25651008205,27292650312,28479012450,31084784829,32590683205,35165253298,40104959886,43831829350,47037042836,48380533745,49406568433,51073282097,55224975511,58648966892,62465709576,62786746874,66149905092,..
Ghana,GHA,Land area (sq. km),AG.LND.TOTL.K2,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227540,227533,..,..
Ghana,GHA,"Population, total",SP.POP.TOTL,9637197,9918979,10209848,10509006,10825496,11163230,11515675,11865246,12212960,12584976,12984131,13342487,13651443,13971682,14310790,14671677,15052447,15446982,15843471,16241548,16643633,17040854,17438874,17844010,18268040,18714708,19176791,19665502,20195577,20758326,21329514,21906444,22496951,23098586,23708320,24326087,24950762,25574719,26205941,26858762,27525597,28196358,28870939,29554303,30222262,30870641,31522290,32180401,32833031,..
Gibraltar,GIB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Land area (sq. km),AG.LND.TOTL.K2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,..,..
Gibraltar,GIB,"Population, total",SP.POP.TOTL,27558,27779,27973,28162,28337,28485,28618,28734,28819,28863,28855,28788,28674,28506,28272,28000,27688,27317,26988,26945,27118,27282,27412,27491,27564,27636,27695,27741,27721,27892,28301,28716,29155,29587,29996,30398,30819,31262,31701,32160,32411,32452,32520,32565,32602,32648,32685,32709,32669,..
Greece,GRC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.21116E+11,1.13318E+11,1.20533E+11,1.28791E+11,1.32579E+11,1.42187E+11,1.46854E+11,1.47848E+11,1.45551E+11,1.43902E+11,1.4235E+11,1.45212E+11,1.48857E+11,1.49627E+11,1.46247E+11,1.52518E+11,1.58314E+11,1.58314E+11,1.63222E+11,1.64364E+11,1.61734E+11,1.64969E+11,1.68433E+11,1.73254E+11,1.81023E+11,1.88073E+11,1.93852E+11,2.01451E+11,2.09774E+11,2.18003E+11,2.30635E+11,2.42308E+11,2.43759E+11,2.57538E+11,2.65969E+11,2.65077E+11,2.53677E+11,2.3978E+11,2.15444E+11,2.00176E+11,1.9514E+11,1.96068E+11,1.95684E+11,1.9473E+11,1.96857E+11,2.00141E+11,2.03913E+11,1.85552E+11,2.01203E+11,..
Greece,GRC,Land area (sq. km),AG.LND.TOTL.K2,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,128900,..,..
Greece,GRC,"Population, total",SP.POP.TOTL,8929086,8962022,9046541,9188150,9308479,9429959,9548258,9642505,9729350,9789513,9846627,9895801,9934300,9967213,10000595,10036983,10089498,10196792,10319927,10399061,10460415,10512922,10562153,10608800,10661259,10720509,10761698,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10698599,10641221,..
Greenland,GRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,914699280.1,966894344.3,973142803.6,1031134412,1122104341,1189618186,1247440738,1355668774,1364687761,1304373191,1349468198,1279570934,1326357012,1420492850,1498845419,1582834881,1688244483,1490390114,1488699049,1412601219,1341576581,1421056539,1474043155,1496590669,1518574484,1636385216,1658932713,1776743427,1799290924,1781816619,1860751910,1989266282,2088480774,2204510394,2256370134,2395500911,2416244806,2458186589,2445981216,2480082924,2447884486,2563966490,2499115623,2616123070,2617502504,2633811257,2693633300,2703236956,..,..
Greenland,GRL,Land area (sq. km),AG.LND.TOTL.K2,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,341700,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,410450,..,..
Greenland,GRL,"Population, total",SP.POP.TOTL,49000,49500,49600,49700,49400,49200,49600,50200,51000,51500,52100,52700,53200,53500,54100,54800,55300,55600,55500,55300,55200,55500,55800,55900,56000,56100,56100,56200,56350,56609,56765,56911,56935,56774,56555,56328,56323,56905,56890,56810,56483,56295,56114,56186,56171,56023,56225,56367,56653,..
Grenada,GRD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,294938409.6,310692256.1,328097495.8,326342882.7,331349594.4,345015318.6,357548258.4,370307243.7,392450536.2,420684502.4,458955959.7,472572227,490377476.3,510054421.2,517121458.9,512719986.1,502676747.1,511189859.5,522075520.5,545246457.5,572593264.2,639893030.7,684035171.1,717470482.9,702949597.5,727112249.4,795925959.5,790772734.3,895757211.8,859968770.9,912628536.8,921276081.2,860349501.9,855950855.4,862498681.1,852535581.6,872582263.3,936642944.3,997007407.4,1034300994,1080214819,1127327546,1134940342,978818749.5,1024705223,..
Grenada,GRD,Land area (sq. km),AG.LND.TOTL.K2,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,..,..
Grenada,GRD,"Population, total",SP.POP.TOTL,97886,97528,97165,96781,96329,95811,95242,94838,95222,96534,98177,99618,100576,100893,100599,99877,99224,99047,99758,101040,102173,103174,104060,104846,105549,106200,106823,107432,107936,108231,108740,109516,110254,110988,111725,112478,113249,114039,114918,115912,116945,117972,118980,119966,120921,121838,122724,123663,124610,..
Guam,GUM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4800664422,4842877343,5157363603,5345211101,5149976342,5186912648,5292444950,5315662056,5435968881,5440190173,5556275705,5650199454,5751510464,5799000000,5809553230,5861264058,5814829845,5965741037,5286113012,5342045132,..
Guam,GUM,Land area (sq. km),AG.LND.TOTL.K2,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,..,..
Guam,GUM,"Population, total",SP.POP.TOTL,95100,97329,99478,101590,103676,105710,107790,110286,113221,116189,119067,121885,124675,127462,130259,133079,135759,138263,140739,143173,145541,147843,150094,152261,154330,156357,158395,160188,161524,162563,163385,164004,164430,164675,164763,164725,164580,164905,165649,166392,167054,167543,167978,168346,168606,168678,168624,169231,170534,..
Guatemala,GTM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,15835165763,16844662315,17173131685,18441756538,19881914004,20875351577,21859302108,22681207093,22827922434,22022076453,21455648509,21562218233,21430831237,21461487955,22222079505,23087048853,23997276422,24741807083,25646923931,26887809015,27943728752,29070906535,30509494154,31411897836,32782741311,34419756613,35743906055,37033856699,37897699133,39352700601,40360278359,41626750329,42990453878,45291044075,48161463041,49747672385,49984918093,51426570818,53567925340,55161415005,57199529557,59741463828,62186186576,63851409869,65817938468,68060272306,70784258834,69535565809,75085039041,..
Guatemala,GTM,Land area (sq. km),AG.LND.TOTL.K2,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,107160,..,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,5858466,5994300,6131151,6269983,6412667,6561919,6720582,6890346,7071186,7262658,7462585,7669863,7884034,8104921,8332446,8566331,8805995,9050115,9296814,9544055,9790619,10037522,10286786,10536942,10788362,11046215,11311078,11589761,11871565,12147518,12415334,12682108,12948292,13213330,13477017,13739299,14000190,14259687,14521515,14781942,15043981,15306316,15567419,15827690,16087418,16346950,16604026,16858333,17109746,..
Guinea,GIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,2961299978,3059021066,3251987685,3382180231,3528427827,3620640572,3739069817,3927673903,4083606449,4271765689,4462353723,4693575198,4864614769,5050054080,5176459992,5365832833,5642957144,5713415178,5847115796,6022369793,6094012031,6509469541,6778506969,6702408600,7025019666,7419271622,7858142776,8168200501,8470142371,8794202444,9745790305,10749607227,11433120135,12075308714,12669446068,13163554465,..
Guinea,GIN,Land area (sq. km),AG.LND.TOTL.K2,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,245720,..,..
Guinea,GIN,"Population, total",SP.POP.TOTL,4445207,4517073,4588006,4658743,4730375,4804926,4885199,4972609,5067427,5170731,5282274,5402084,5531661,5671380,5820774,5977175,6136166,6354145,6615734,6832195,7046097,7262112,7468347,7683115,7842806,7992545,8174897,8336967,8445717,8577790,8772254,8961039,9140114,9330625,9547082,9779785,10021323,10270728,10527712,10788692,11055430,11333365,11625998,11930985,12240789,12554864,12877539,13205153,13531906,..
Guinea-Bissau,GNB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,376688098.4,393862216.8,424763009.2,445760978.7,413799604.6,468115120.2,477450011.5,401284075.1,474187472.4,494103735.7,477312670.5,520792146.1,542490913.8,538184362.6,553791709.1,579266127.7,614601361.6,652092044.6,685348739,692887574.9,707438214,730076237,762199591.5,850614744.1,905904702.4,651345664.7,658025458.1,693736416.6,708921660.3,701937523.5,705928109.7,725421622.6,756368826.7,773836090.7,799086017.6,824685276,852468716.4,891775800.9,963873910.1,947365805.4,978211129.1,987646569.7,1048229629,1113878214,1179810633,1194956295,1248729328,1218759824,1265072727,..
Guinea-Bissau,GNB,Land area (sq. km),AG.LND.TOTL.K2,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,28120,..,..
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,603203,623576,659635,701016,746588,794328,821598,831462,844957,858630,872394,886210,900088,914122,928408,943080,958239,973551,993856,1022904,1056761,1089617,1117222,1140604,1162443,1184071,1206474,1230849,1257380,1285678,1315653,1347009,1379713,1414091,1450572,1488431,1527196,1567220,1609017,1652717,1697753,1743309,1788919,1834552,1879826,1924955,1970457,2015828,2060721,..
Guyana,GUY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2220329300,2391357712,2594217101,2634087968,2564582825,2518261618,2472033983,2514896327,2552523348,2215842086,2065333523,1961473314,2008542151,1990453175,2008355243,1934175978,1839078992,1782665526,1890657018,2037332030,2203886073,2391930959,2512279687,2712144538,2879773123,2831418723,2915233015,2875474953,2941022028,2974332836,2955528349,3001733664,2943171113,3094144293,3316651519,3374866166,3496749743,3641460689,3830680147,4032799497,4180138019,4250616305,4279840194,4442813035,4608724292,4813398364,5071041645,7275908034,8735455982,..
Guyana,GUY,Land area (sq. km),AG.LND.TOTL.K2,196710,196710,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,196850,..,..
Guyana,GUY,"Population, total",SP.POP.TOTL,729865,737701,745590,753553,761378,768609,774482,778176,779686,779639,778372,776007,772671,768508,763706,758450,752897,747116,744096,744998,747189,749546,751689,753571,755211,756697,758014,759051,759809,760323,760562,760424,759709,758367,756521,754150,751258,747932,744230,743966,747420,751115,755031,759087,763252,785514,798753,797202,804567,..
Haiti,HTI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8158167586,8629700629,8726590981,9463013632,9813916035,10423248689,11211290214,12038087879,11694676177,11277907713,11380331580,11414576937,11483478895,11426348038,11335662975,11358382686,11027464794,11141943420,11351472649,10748717066,10165459863,8950623438,9836529965,10243838374,10520904897,10750454244,11041818216,11137888578,11099713700,11216462724,11606883085,11453920992,11805805303,12014620555,12580092269,12914475186,13675186714,12902331959,13560120395,13628249749,14217642129,14462550341,14833154472,15102000662,15481101857,15739297369,15474153940,14956795315,14687836256,..
Haiti,HTI,Land area (sq. km),AG.LND.TOTL.K2,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,27560,..,..
Haiti,HTI,"Population, total",SP.POP.TOTL,4940710,5030652,5124560,5222342,5323827,5428667,5536423,5646676,5760197,5877684,5997739,6119932,6245539,6375097,6508349,6644959,6784161,6925331,7066055,7205780,7345940,7486091,7627316,7770593,7915172,8060896,8208941,8360225,8511728,8661546,8812245,8961489,9111900,9266288,9420826,9575247,9730638,9842880,9954312,10108539,10261206,10412740,10563757,10713849,10863543,11012421,11160438,11306801,11447569,..
Honduras,HND,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4701380920,4643664806,4742606525,5240613079,5784792529,6129925504,6473809831,6512610873,6433024487,6299561043,6356615783,6758817664,7139084618,7519653115,8018834457,8158846018,8381407011,8615394853,8329423326,8835326501,9409244414,9429182932,10012783781,10200100566,10669109662,11052155562,10970850259,11770766565,12091307289,12545255816,13115693372,13933103118,14776139347,15746524405,16720970853,17428535474,17004738346,17639208999,18315794492,19071996455,19604402633,20203921059,20979767785,21796504312,22852090251,23730751926,24360344498,22176498034,24956121590,..
Honduras,HND,Land area (sq. km),AG.LND.TOTL.K2,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,111890,..,..
Honduras,HND,"Population, total",SP.POP.TOTL,3046715,3136539,3231631,3334814,3441122,3550368,3662736,3777990,3895736,4015647,4137784,4261919,4387693,4515568,4645733,4778114,4913676,5053234,5196887,5344774,5496841,5652934,5812832,5976550,6144112,6308537,6477365,6656725,6837861,7019908,7201881,7383407,7564613,7745200,7924462,8101777,8277302,8450933,8622504,8792367,8960657,9127846,9294505,9460798,9626842,9792850,9958829,10121763,10278345,..
"Hong Kong SAR, China",HKG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,35781316707,36645475996,36825794067,42778376343,47794486686,51742710767,57722410285,63557136856,69443084884,71491479626,75764531183,83321086735,83951968212,93233829315,1.05726E+11,1.14725E+11,1.17337E+11,1.21832E+11,1.28779E+11,1.36808E+11,1.45291E+11,1.54061E+11,1.57718E+11,1.64435E+11,1.72821E+11,1.62654E+11,1.66731E+11,1.79509E+11,1.80516E+11,1.83506E+11,1.89115E+11,2.05568E+11,2.20755E+11,2.3628E+11,2.51555E+11,2.56908E+11,2.50591E+11,2.6755E+11,2.80432E+11,2.852E+11,2.94046E+11,3.02168E+11,3.09384E+11,3.16114E+11,3.28114E+11,3.37455E+11,3.31792E+11,3.10076E+11,3.29745E+11,..
"Hong Kong SAR, China",HKG,Land area (sq. km),AG.LND.TOTL.K2,1020,1020,1010,1010,1000,1000,1000,1000,1000,990,990,990,990,990,990,990,990,990,990,990,990,990,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,..,..
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,4241600,4377800,4461600,4518000,4583700,4667500,4929700,5063100,5183400,5264500,5345100,5397900,5456200,5524600,5580500,5627600,5686200,5704500,5752000,5800500,5901000,6035400,6156100,6435500,6489300,6543700,6606500,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7393200,7452600,7507900,7481000,7413100,..
